#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-09-16-05-00-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1568624485.139616	C6jEGk2vkQSewaUdLf	192.168.1.114	51959	78.129.220.95	445	premature_connection_reuse	-	F	zeek
1568624485.139616	CyFykxHQTP9fSQDS3	192.168.1.114	51960	93.148.247.187	445	premature_connection_reuse	-	F	zeek
1568624485.139621	CJWzxM2FsJZXwttnVj	192.168.1.114	51971	92.99.182.104	445	premature_connection_reuse	-	F	zeek
1568624485.139630	CDz4ttJBrAmCymhj	192.168.1.114	51995	2.51.20.169	445	premature_connection_reuse	-	F	zeek
1568624485.139635	CBExvc2KwVmutKRx2	192.168.1.114	52014	93.148.247.188	445	premature_connection_reuse	-	F	zeek
1568624485.139640	CUw2762RaVoxDPdcZb	192.168.1.114	52025	93.148.247.188	445	premature_connection_reuse	-	F	zeek
1568624485.139652	CnbusArlu4qHjLhz5	192.168.1.114	52050	181.196.135.172	445	premature_connection_reuse	-	F	zeek
1568624485.139798	CnntjX3DM58Jc3qxzc	192.168.1.114	52094	72.22.244.189	445	premature_connection_reuse	-	F	zeek
1568624485.139817	C9NAsB3iUWA55nAK5j	192.168.1.114	52191	72.22.244.190	445	premature_connection_reuse	-	F	zeek
1568624485.139820	COZs5MOoHjfy7xeV3	192.168.1.114	52203	72.22.244.190	445	premature_connection_reuse	-	F	zeek
1568624485.139840	CSwyOX3cXqC6R1dhBi	192.168.1.114	52291	107.154.226.190	445	premature_connection_reuse	-	F	zeek
1568624485.139844	CM8RyX2ON8xu4TeWXg	192.168.1.114	52305	78.129.220.95	445	premature_connection_reuse	-	F	zeek
1568624485.139852	CFnotM1btN3pwFvr8h	192.168.1.114	52316	2.51.20.172	445	premature_connection_reuse	-	F	zeek
1568624485.139859	CBIygy35x8pDWQOxe6	192.168.1.114	52339	2.51.20.172	445	premature_connection_reuse	-	F	zeek
1568624485.139869	CSD7Cc4a5ZXMxeGgbb	192.168.1.114	52402	93.148.247.188	445	premature_connection_reuse	-	F	zeek
1568624485.139871	CHcUUD2jnJ8ox0p11c	192.168.1.114	52412	92.99.182.108	445	premature_connection_reuse	-	F	zeek
1568624485.139873	CAlAOd3Nm2uYSS7jO7	192.168.1.114	52415	181.196.135.175	445	premature_connection_reuse	-	F	zeek
1568624485.139876	Cj3rDy3b5MRp9UpSEg	192.168.1.114	52426	92.99.182.108	445	premature_connection_reuse	-	F	zeek
1568624485.140035	CpfYzU2bOTDiKYweXf	192.168.1.114	52437	181.196.135.175	445	premature_connection_reuse	-	F	zeek
1568624485.140050	C1mRmm1PFQxrEhXsE7	192.168.1.114	52447	78.129.220.97	445	premature_connection_reuse	-	F	zeek
1568624485.140052	CGNeVc1VFnmp3PJfN6	192.168.1.114	52449	78.129.220.97	445	premature_connection_reuse	-	F	zeek
1568624485.140056	CiwNbT1CnxDbXfe1R8	192.168.1.114	52451	93.148.247.189	445	premature_connection_reuse	-	F	zeek
1568624485.140061	CB10xH8XwU6vo7MMg	192.168.1.114	52462	93.148.247.189	445	premature_connection_reuse	-	F	zeek
1568624485.140105	Cdx4ci2E77GfACGgm7	192.168.1.114	52644	72.22.244.190	445	premature_connection_reuse	-	F	zeek
1568624485.140116	CZ5zhV1ArpPqcFS48c	192.168.1.114	52688	107.154.226.191	445	premature_connection_reuse	-	F	zeek
1568624485.140126	CJHuyjCtSoDSDVg05	192.168.1.114	52742	2.51.20.172	445	premature_connection_reuse	-	F	zeek
1568624485.140135	C4pEWu49SzTrASwrR5	192.168.1.114	52785	78.129.220.97	445	premature_connection_reuse	-	F	zeek
1568624485.140314	CnqCWR3mXTeEqc950e	192.168.1.114	52831	92.99.182.108	445	premature_connection_reuse	-	F	zeek
1568624485.140314	CXaFxh2nuTLCsoC7s8	192.168.1.114	52832	93.148.247.189	445	premature_connection_reuse	-	F	zeek
1568624485.140321	CwEYnz3A9dljRQhxtf	192.168.1.114	52864	72.22.244.192	445	premature_connection_reuse	-	F	zeek
1568624485.140325	CHqekE3zRBEF87sp12	192.168.1.114	52885	72.22.244.192	445	premature_connection_reuse	-	F	zeek
1568624485.140325	C8wf0U1aGxK9NP7Yse	192.168.1.114	52886	93.148.247.190	445	premature_connection_reuse	-	F	zeek
1568624485.140329	CGO2UC4I0WYMNZpeU9	192.168.1.114	52898	93.148.247.190	445	premature_connection_reuse	-	F	zeek
1568624485.140329	CIMxh02e6dSpplWZf8	192.168.1.114	52899	181.196.135.175	445	premature_connection_reuse	-	F	zeek
1568624485.140335	Cvf8od3JXmqOXU6ww5	192.168.1.114	52911	92.99.182.109	445	premature_connection_reuse	-	F	zeek
1568624485.140339	Cu6mT11Wa2x1OR9Qaa	192.168.1.114	52922	78.129.220.99	445	premature_connection_reuse	-	F	zeek
1568624485.140341	CMQMN42SPOWbR0hAle	192.168.1.114	52932	78.129.220.99	445	premature_connection_reuse	-	F	zeek
1568624485.140343	CXAevl2pTEX1Y466pk	192.168.1.114	52933	92.99.182.109	445	premature_connection_reuse	-	F	zeek
1568624485.140344	CNTmbS18hyj8QFRrJ	192.168.1.114	52935	2.51.20.174	445	premature_connection_reuse	-	F	zeek
1568624485.140354	ClsamY2g9xJRsGOoui	192.168.1.114	52947	2.51.20.174	445	premature_connection_reuse	-	F	zeek
1568624485.140393	CqEuHT1RajflGyo7Pi	192.168.1.114	53097	107.154.226.192	445	premature_connection_reuse	-	F	zeek
1568624485.140579	CgzzG9Vaq3zIqCW4g	192.168.1.114	53268	78.129.220.99	445	premature_connection_reuse	-	F	zeek
1568624485.140579	CNbMOo4lpZxymiU0l4	192.168.1.114	53269	93.148.247.190	445	premature_connection_reuse	-	F	zeek
1568624485.140586	CzSlOs71k1pr8qeW9	192.168.1.114	53289	78.129.220.100	445	premature_connection_reuse	-	F	zeek
1568624485.140589	CjD8Ch2KW9qHeW3696	192.168.1.114	53291	78.129.220.100	445	premature_connection_reuse	-	F	zeek
1568624485.140594	CJLFH01CBFCaak9vk3	192.168.1.114	53303	72.22.244.192	445	premature_connection_reuse	-	F	zeek
1568624485.140601	C198DPljzi1OutQc4	192.168.1.114	53327	93.148.247.191	445	premature_connection_reuse	-	F	zeek
1568624485.140602	Cg803M1IDLr5mFmYq1	192.168.1.114	53328	93.148.247.191	445	premature_connection_reuse	-	F	zeek
1568624485.140603	CA4ptS1eEUSbZkBSA8	192.168.1.114	53337	92.99.182.109	445	premature_connection_reuse	-	F	zeek
1568624485.140607	CEAQFg1HAzpIUWsZj5	192.168.1.114	53348	2.51.20.174	445	premature_connection_reuse	-	F	zeek
1568624485.140630	CEGB1Fc5JNgKyDpr7	192.168.1.114	53424	92.99.182.110	445	premature_connection_reuse	-	F	zeek
1568624485.140631	CXpDA74oxp0N90LRy9	192.168.1.114	53433	82.81.7.39	445	premature_connection_reuse	-	F	zeek
1568624485.140638	CtxVGF2Pe5KLDWhGq9	192.168.1.114	53437	82.81.7.39	445	premature_connection_reuse	-	F	zeek
1568624485.140640	C4xAKJ3WTVkgOL8j1b	192.168.1.114	53438	92.99.182.110	445	premature_connection_reuse	-	F	zeek
1568624485.140658	CIo21z2yZAQJhWhzo	192.168.1.114	53503	107.154.226.193	445	premature_connection_reuse	-	F	zeek
1568624485.140839	CZnRCZ3863LXYO7Ud8	192.168.1.114	53548	2.51.20.176	445	premature_connection_reuse	-	F	zeek
1568624485.140842	CmnWcH2lgPuGNWMSwl	192.168.1.114	53571	2.51.20.176	445	premature_connection_reuse	-	F	zeek
1568624485.140855	ChIGcNOtKrDtoGg95	192.168.1.114	53636	78.129.220.100	445	premature_connection_reuse	-	F	zeek
1568624485.140869	CKXVUv1QSAnkqXPjj	192.168.1.114	53709	93.148.247.191	445	premature_connection_reuse	-	F	zeek
1568624485.140879	CdHBXSsdGSig7TYcl	192.168.1.114	53743	72.22.244.196	445	premature_connection_reuse	-	F	zeek
1568624485.140881	CigI2D2HKtAUGuPRMc	192.168.1.114	53754	93.148.247.192	445	premature_connection_reuse	-	F	zeek
1568624485.140883	CDF7GakQPCrI0wuCf	192.168.1.114	53766	72.22.244.196	445	premature_connection_reuse	-	F	zeek
1568624485.140885	CDRC3YFe8wfG1VEw9	192.168.1.114	53767	93.148.247.192	445	premature_connection_reuse	-	F	zeek
1568624485.140902	CaelHy2Y7JyHBzWkbf	192.168.1.114	53812	82.81.7.39	445	premature_connection_reuse	-	F	zeek
1568624485.140913	C4yu7Zoo1ZzjhXFre	192.168.1.114	53853	92.99.182.110	445	premature_connection_reuse	-	F	zeek
1568624485.141090	CtEuQ96ZeoUjpjJgd	192.168.1.114	53899	107.154.226.194	445	premature_connection_reuse	-	F	zeek
1568624485.141100	Cs0TXokKETIKf64Sk	192.168.1.114	53963	2.51.20.176	445	premature_connection_reuse	-	F	zeek
1568624485.141111	CQzGPuVKpiDl0elZj	192.168.1.114	54052	92.99.182.112	445	premature_connection_reuse	-	F	zeek
1568624485.141112	C6sDsYNS1EMmKGB1i	192.168.1.114	54063	181.196.135.185	445	premature_connection_reuse	-	F	zeek
1568624485.141114	CpLrSS1v5RJicrbvMg	192.168.1.114	54064	92.99.182.112	445	premature_connection_reuse	-	F	zeek
1568624485.141119	CYVnwY1bv1yEtKZwfg	192.168.1.114	54085	181.196.135.185	445	premature_connection_reuse	-	F	zeek
1568624485.141131	CzjZPf48WVr2Ug81Ef	192.168.1.114	54141	93.148.247.192	445	premature_connection_reuse	-	F	zeek
1568624485.141141	CFTVbM2lfcMdhSI97e	192.168.1.114	54175	2.51.20.178	445	premature_connection_reuse	-	F	zeek
1568624485.141143	C5BzJjIVRzzQ06QL7	192.168.1.114	54185	72.22.244.196	445	premature_connection_reuse	-	F	zeek
1568624485.141145	CdJoDt4OuV7WFSm8ci	192.168.1.114	54186	2.51.20.178	445	premature_connection_reuse	-	F	zeek
1568624485.141146	CsoEj21d2PoQnWhc1f	192.168.1.114	54197	93.148.247.193	445	premature_connection_reuse	-	F	zeek
1568624485.141151	CGnXHJ1eTLDEnW1XIg	192.168.1.114	54207	93.148.247.193	445	premature_connection_reuse	-	F	zeek
1568624485.141304	CyupEd285USN4GEtSa	192.168.1.114	54231	78.129.220.106	445	premature_connection_reuse	-	F	zeek
1568624485.141306	C5PjGt2TZ9CbLu5wRc	192.168.1.114	54232	78.129.220.106	445	premature_connection_reuse	-	F	zeek
1568624485.141321	CddUOE2CUyMxbgZAK6	192.168.1.114	54285	72.22.244.197	445	premature_connection_reuse	-	F	zeek
1568624485.141325	Cn1Jzn2kayEckSp4Hd	192.168.1.114	54299	72.22.244.197	445	premature_connection_reuse	-	F	zeek
1568624485.141327	Cnp4HD3CGbf4JJLv57	192.168.1.114	54308	107.154.226.195	445	premature_connection_reuse	-	F	zeek
1568624485.141354	C275Mf1kVk5sGBfiP4	192.168.1.114	54467	92.99.182.112	445	premature_connection_reuse	-	F	zeek
1568624485.141362	CHWZrw4zJWsm5dfivb	192.168.1.114	54541	181.196.135.185	445	premature_connection_reuse	-	F	zeek
1568624485.141363	CSriYN1fEoK3XfGRz4	192.168.1.114	54552	92.99.182.113	445	premature_connection_reuse	-	F	zeek
1568624485.141366	CrS9zy1VyXwd2rBCTl	192.168.1.114	54563	92.99.182.113	445	premature_connection_reuse	-	F	zeek
1568624485.141369	ChYVvW1kfDKxRL1bzi	192.168.1.114	54575	78.129.220.106	445	premature_connection_reuse	-	F	zeek
1568624485.141370	Cz0GDr2kFxhlG7SnRa	192.168.1.114	54576	93.148.247.193	445	premature_connection_reuse	-	F	zeek
1568624485.141379	C0kU7L1iQXlJ3IabBi	192.168.1.114	54588	2.51.20.178	445	premature_connection_reuse	-	F	zeek
1568624485.141555	CO7y7J3Za8nqUw970i	192.168.1.114	54631	93.148.247.194	445	premature_connection_reuse	-	F	zeek
1568624485.141559	CegyLt1STKac04naBl	192.168.1.114	54643	93.148.247.194	445	premature_connection_reuse	-	F	zeek
1568624485.141579	C6yCdn2laXGdHBur2	192.168.1.114	54711	107.154.226.196	445	premature_connection_reuse	-	F	zeek
1568624485.141582	C7VuCc3xMBJ3TPaY9e	192.168.1.114	54723	72.22.244.197	445	premature_connection_reuse	-	F	zeek
1568624485.141603	CtIiUn1tThRJwJjvbd	192.168.1.114	54820	72.22.244.198	445	premature_connection_reuse	-	F	zeek
1568624485.141603	CCOJWx2HSg5gtUTlSj	192.168.1.114	54822	78.129.220.109	445	premature_connection_reuse	-	F	zeek
1568624485.141606	CKuCcx1SIVxxha0M9i	192.168.1.114	54833	78.129.220.109	445	premature_connection_reuse	-	F	zeek
1568624485.141616	CSkUhB2sIDuFkpqs5j	192.168.1.114	54835	72.22.244.198	445	premature_connection_reuse	-	F	zeek
1568624485.141803	C8xy264igLrwSDHKs9	192.168.1.114	54973	92.99.182.113	445	premature_connection_reuse	-	F	zeek
1568624485.141813	ChKsdu1NN1HxJqS891	192.168.1.114	55059	92.99.182.114	445	premature_connection_reuse	-	F	zeek
1568624485.141813	CQG0yc1jCRq0EhtrVi	192.168.1.114	55061	93.148.247.194	445	premature_connection_reuse	-	F	zeek
1568624485.141817	CA91tE1SJD7nbJJMre	192.168.1.114	55073	92.99.182.114	445	premature_connection_reuse	-	F	zeek
1568624485.141828	CpE3um2RXmnB0wrIw3	192.168.1.114	55117	107.154.226.197	445	premature_connection_reuse	-	F	zeek
1568624485.141834	CjmC901uUjFtbln7Yd	192.168.1.114	55143	2.51.20.183	445	premature_connection_reuse	-	F	zeek
1568624485.141840	CYFO402UjPtAFAf4Za	192.168.1.114	55153	2.51.20.183	445	premature_connection_reuse	-	F	zeek
1568624485.141846	CfOSYB4ecaacP9ZtSf	192.168.1.114	55174	78.129.220.109	445	premature_connection_reuse	-	F	zeek
1568624485.142013	CGxxr32ZizhnTMGII5	192.168.1.114	55265	72.22.244.198	445	premature_connection_reuse	-	F	zeek
1568624485.142026	ChUbjB2P34QxtVKOAf	192.168.1.114	55361	93.148.247.197	445	premature_connection_reuse	-	F	zeek
1568624485.142029	Cz8GfSY22x4kbQzC7	192.168.1.114	55372	93.148.247.197	445	premature_connection_reuse	-	F	zeek
1568624485.142045	CKoyeQ2ucM086Jm4X2	192.168.1.114	55491	92.99.182.114	445	premature_connection_reuse	-	F	zeek
1568624485.142050	CE2oQ82in8apOis4W1	192.168.1.114	55513	107.154.226.198	445	premature_connection_reuse	-	F	zeek
1568624485.142064	Cxm8jH1XTLJkdwhKX4	192.168.1.114	55557	2.51.20.183	445	premature_connection_reuse	-	F	zeek
1568624485.142065	CWw5j73ZRUkCDqfJnk	192.168.1.114	55558	92.99.182.115	445	premature_connection_reuse	-	F	zeek
1568624485.142069	CmPawe3DbTU5qFjsi8	192.168.1.114	55579	92.99.182.115	445	premature_connection_reuse	-	F	zeek
1568624485.142071	CtygNx3u1QwqMz9Tk3	192.168.1.114	55591	72.22.244.201	445	premature_connection_reuse	-	F	zeek
1568624485.142078	CZsvcE20NzAEok91dh	192.168.1.114	55605	72.22.244.201	445	premature_connection_reuse	-	F	zeek
1568624485.142090	CVlrCp4Gak3LZ93DKb	192.168.1.114	55639	2.51.20.184	445	premature_connection_reuse	-	F	zeek
1568624485.142097	CvIvwX1wVY5CFC4Qj	192.168.1.114	55650	2.51.20.184	445	premature_connection_reuse	-	F	zeek
1568624485.142295	COUiVX32ZS9XmnFIK1	192.168.1.114	55751	93.148.247.197	445	premature_connection_reuse	-	F	zeek
1568624485.142332	Cp5M1K3UxFqvC3dv35	192.168.1.114	55922	107.154.226.199	445	premature_connection_reuse	-	F	zeek
1568624485.142342	CVpGZt2R46fJbw5A98	192.168.1.114	55990	92.99.182.115	445	premature_connection_reuse	-	F	zeek
1568624485.142347	CiT6pk9YZEs3pvttc	192.168.1.114	56029	72.22.244.201	445	premature_connection_reuse	-	F	zeek
1568624485.142347	CY2pyq2traRQZMxvml	192.168.1.114	56030	93.148.247.200	445	premature_connection_reuse	-	F	zeek
1568624485.142351	CLVLbm4i9llliX1ime	192.168.1.114	56042	93.148.247.200	445	premature_connection_reuse	-	F	zeek
1568624485.142355	CVTMhG3d8pmyRBZ6Ri	192.168.1.114	56054	2.51.20.184	445	premature_connection_reuse	-	F	zeek
1568624485.142363	Cuuzdq16OH8UjZS6ce	192.168.1.114	56078	92.99.182.116	445	premature_connection_reuse	-	F	zeek
1568624485.142530	Cnn4Nenlw0H24ZRBg	192.168.1.114	56099	92.99.182.116	445	premature_connection_reuse	-	F	zeek
1568624485.142563	CAk36u491sRxhEKIeb	192.168.1.114	56252	78.129.220.117	445	premature_connection_reuse	-	F	zeek
1568624485.142564	C45C9x9WMMkykEalb	192.168.1.114	56253	78.129.220.117	445	premature_connection_reuse	-	F	zeek
1568624485.142567	CQXVjh4079V1ExIt95	192.168.1.114	56254	2.51.20.186	445	premature_connection_reuse	-	F	zeek
1568624485.142575	CVqeWv34Sr4qqF5OC	192.168.1.114	56275	2.51.20.186	445	premature_connection_reuse	-	F	zeek
1568624485.142588	CXIbIb1Lerxv7shQbd	192.168.1.114	56332	107.154.226.200	445	premature_connection_reuse	-	F	zeek
1568624485.142605	C1GeAW1FRek3pp5a34	192.168.1.114	56418	93.148.247.200	445	premature_connection_reuse	-	F	zeek
1568624485.142611	C1u7uN18ein5yPuep5	192.168.1.114	56474	72.22.244.205	445	premature_connection_reuse	-	F	zeek
1568624485.142615	CrNjVA4YO81IfOukvl	192.168.1.114	56493	72.22.244.205	445	premature_connection_reuse	-	F	zeek
1568624485.142617	C6n1HX1sPpg3bJzvd6	192.168.1.114	56504	92.99.182.116	445	premature_connection_reuse	-	F	zeek
1568624485.142798	CGTLKGWqk9qevB5H2	192.168.1.114	56581	92.99.182.117	445	premature_connection_reuse	-	F	zeek
1568624485.142800	CQi1h022Bc7j53eSmh	192.168.1.114	56594	78.129.220.117	445	premature_connection_reuse	-	F	zeek
1568624485.142802	Cx8PWDuneGYoKO9e4	192.168.1.114	56595	92.99.182.117	445	premature_connection_reuse	-	F	zeek
1568624485.142809	CCvzu11feAtsF064wk	192.168.1.114	56614	78.129.220.118	445	premature_connection_reuse	-	F	zeek
1568624485.142810	CEM5WKswVpJT8ZCMg	192.168.1.114	56615	78.129.220.118	445	premature_connection_reuse	-	F	zeek
1568624485.142813	CJuThG3nTY5jnrxuma	192.168.1.114	56625	93.148.247.202	445	premature_connection_reuse	-	F	zeek
1568624485.142818	CqYQ5K36z6zRzMwYza	192.168.1.114	56627	93.148.247.202	445	premature_connection_reuse	-	F	zeek
1568624485.142835	CYhRbK14iJzU2O7p65	192.168.1.114	56684	2.51.20.186	445	premature_connection_reuse	-	F	zeek
1568624485.142847	CX662y131wO8rWVyod	192.168.1.114	56727	107.154.226.201	445	premature_connection_reuse	-	F	zeek
1568624485.143015	CyKhEs3ejvWcGwnbwh	192.168.1.114	56889	2.51.20.188	445	premature_connection_reuse	-	F	zeek
1568624485.143017	CJGTxg32QfQLLmPKEk	192.168.1.114	56900	2.51.20.188	445	premature_connection_reuse	-	F	zeek
1568624485.143018	Cygx011ZBhNNSjA9kl	192.168.1.114	56911	72.22.244.205	445	premature_connection_reuse	-	F	zeek
1568624485.143027	CChn7A3ULiBmILKj8c	192.168.1.114	56956	78.129.220.118	445	premature_connection_reuse	-	F	zeek
1568624485.143038	C8d7uR3yxKmM3geX5j	192.168.1.114	56976	78.129.220.119	445	premature_connection_reuse	-	F	zeek
1568624485.143041	CnMqT82BRHMyJiSQh5	192.168.1.114	56977	78.129.220.119	445	premature_connection_reuse	-	F	zeek
1568624485.143051	CiJyQh4jwv5T3a4i46	192.168.1.114	57000	92.99.182.117	445	premature_connection_reuse	-	F	zeek
1568624485.143052	Cjyimm3MKWLJbWiOul	192.168.1.114	57001	93.148.247.202	445	premature_connection_reuse	-	F	zeek
1568624485.143053	CFp3M04kJLwVcvkqo	192.168.1.114	57012	72.22.244.206	445	premature_connection_reuse	-	F	zeek
1568624485.143059	CMlnej4ltV4StBdXTc	192.168.1.114	57033	72.22.244.206	445	premature_connection_reuse	-	F	zeek
1568624485.143069	CU2Vvb1xmKrCpmi7U1	192.168.1.114	57078	93.148.247.203	445	premature_connection_reuse	-	F	zeek
1568624485.143073	C7do873zMz3kDZfQfc	192.168.1.114	57079	93.148.247.203	445	premature_connection_reuse	-	F	zeek
1568624485.143077	CxjHEyrZyC1uG5UJ7	192.168.1.114	57099	92.99.182.118	445	premature_connection_reuse	-	F	zeek
1568624485.143081	CKerUi3Pt6ukrk0cZf	192.168.1.114	57110	92.99.182.118	445	premature_connection_reuse	-	F	zeek
1568624485.143253	CeFMNb5hhb7MjZ5x3	192.168.1.114	57134	107.154.226.202	445	premature_connection_reuse	-	F	zeek
1568624485.143280	CEXVFDkiAaauILEYe	192.168.1.114	57306	2.51.20.188	445	premature_connection_reuse	-	F	zeek
1568624485.143283	CbgjkTy3mKjPBVsjj	192.168.1.114	57328	78.129.220.119	445	premature_connection_reuse	-	F	zeek
1568624485.143297	CO68ki14FtHLDa9g1c	192.168.1.114	57340	78.129.220.120	445	premature_connection_reuse	-	F	zeek
1568624485.143299	CORB8J2l5GwrEWW1f6	192.168.1.114	57351	78.129.220.120	445	premature_connection_reuse	-	F	zeek
1568624485.143312	C0ZZS12Lh1u1xGipSi	192.168.1.114	57394	2.51.20.189	445	premature_connection_reuse	-	F	zeek
1568624485.143316	CHE1M51tnRMgy9A25f	192.168.1.114	57417	2.51.20.189	445	premature_connection_reuse	-	F	zeek
1568624485.143324	ClSCh437BqPRjvsggh	192.168.1.114	57460	93.148.247.203	445	premature_connection_reuse	-	F	zeek
1568624485.143329	Co6vCT2mDK6kaJk6Hb	192.168.1.114	57482	72.22.244.206	445	premature_connection_reuse	-	F	zeek
1568624485.143338	CUGNpj444FJdI3n3A8	192.168.1.114	57515	93.148.247.204	445	premature_connection_reuse	-	F	zeek
1568624485.143508	C7rnag3opcYjI13Qd1	192.168.1.114	57528	93.148.247.204	445	premature_connection_reuse	-	F	zeek
1568624485.143509	C99ZSI22rTziXjfgv4	192.168.1.114	57529	92.99.182.118	445	premature_connection_reuse	-	F	zeek
1568624485.143511	CzJVWM2tZTrcNrZiY6	192.168.1.114	57541	107.154.226.203	445	premature_connection_reuse	-	F	zeek
1568624485.143533	C91qcw2R6pTaaapT1i	192.168.1.114	57628	72.22.244.207	445	premature_connection_reuse	-	F	zeek
1568624485.143536	CPoFFF4w23drvhyF9k	192.168.1.114	57649	72.22.244.207	445	premature_connection_reuse	-	F	zeek
1568624485.143544	CtLTk3tnOJvRGMjTh	192.168.1.114	57694	78.129.220.120	445	premature_connection_reuse	-	F	zeek
1568624485.143544	CCUtkf14mDHTEgmcT5	192.168.1.114	57695	181.196.135.212	445	premature_connection_reuse	-	F	zeek
1568624485.143562	CUp3u442eDoS6ON627	192.168.1.114	57716	181.196.135.212	445	premature_connection_reuse	-	F	zeek
1568624485.143584	Clbj0ASoW65fx8Ts3	192.168.1.114	57825	2.51.20.189	445	premature_connection_reuse	-	F	zeek
1568624485.143584	C1lgiq340sdRFVf8vh	192.168.1.114	57826	78.129.220.122	445	premature_connection_reuse	-	F	zeek
1568624485.143586	C8TafJ3syEXktdfQq8	192.168.1.114	57827	78.129.220.122	445	premature_connection_reuse	-	F	zeek
1568624485.143597	ClGz9a1glTtkH5Ivwd	192.168.1.114	57848	92.99.182.121	445	premature_connection_reuse	-	F	zeek
1568624485.143772	C2Zzx14roPZOk0SEXk	192.168.1.114	57870	92.99.182.121	445	premature_connection_reuse	-	F	zeek
1568624485.143780	Cjlf5S17sk4ljfxtR6	192.168.1.114	57904	93.148.247.204	445	premature_connection_reuse	-	F	zeek
1568624485.143781	CBs7Gh3QPr8a6SiZo3	192.168.1.114	57916	2.51.20.190	445	premature_connection_reuse	-	F	zeek
1568624485.143788	CilBWI1J8KT9CbE105	192.168.1.114	57929	2.51.20.190	445	premature_connection_reuse	-	F	zeek
1568624485.143791	C58MKF37JYzMb2UsV1	192.168.1.114	57948	107.154.226.204	445	premature_connection_reuse	-	F	zeek
1568624485.143809	CBMf3s2jfTg2ndeE5g	192.168.1.114	58065	72.22.244.207	445	premature_connection_reuse	-	F	zeek
1568624485.143810	C4R0n12lL9dV0kXJ0i	192.168.1.114	58066	93.148.247.206	445	premature_connection_reuse	-	F	zeek
1568624485.143814	CDowqK35n5z1WMvGu8	192.168.1.114	58087	93.148.247.206	445	premature_connection_reuse	-	F	zeek
1568624485.143832	C54dyr45mwJezKOgMc	192.168.1.114	58165	181.196.135.212	445	premature_connection_reuse	-	F	zeek
1568624485.143834	C0xfVX1P6NaJ037qh	192.168.1.114	58166	78.129.220.122	445	premature_connection_reuse	-	F	zeek
1568624485.143841	CK3OIm1nI3sx4EaPH9	192.168.1.114	58185	78.129.220.123	445	premature_connection_reuse	-	F	zeek
1568624485.143844	CEcMEH1iCciiKEcABg	192.168.1.114	58186	78.129.220.123	445	premature_connection_reuse	-	F	zeek
1568624485.144030	CpUU1N3GvqyuLUhNzh	192.168.1.114	58272	92.99.182.121	445	premature_connection_reuse	-	F	zeek
